song_group	added_at	is_local	primary_color	added_by.href	added_by.id	added_by.type	added_by.uri	added_by.external_urls.spotify	track.artists	track.available_markets	track.disc_number	track.duration_ms	track.episode	track.explicit	track.href	track.id	track.is_local	track.name	track.popularity	track.preview_url	track.track	track.track_number	track.type	track.uri	track.album.album_type	track.album.artists	track.album.available_markets	track.album.href	track.album.id	track.album.images	track.album.name	track.album.release_date	track.album.release_date_precision	track.album.total_tracks	track.album.type	track.album.uri	track.album.external_urls.spotify	track.external_ids.isrc	track.external_urls.spotify	video_thumbnail.url	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	uri	track_href	analysis_url	duration_ms	time_signature	id	value	year	release_date
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	0hBo9Hm9zXd2aJyDAmzGh0	NA	Word Up	0	NA	NA	NA	NA	NA	NA			NA	NA		Funky Kids' Party	2001-03-04	NA	14	NA	NA	NA	NA	NA	NA	0.852	0.905	6	-11.044	0	0.0616	0.0315	1.43e-4	0.0609	0.854	116.196	audio_features	spotify:track:0hBo9Hm9zXd2aJyDAmzGh0	https://api.spotify.com/v1/tracks/0hBo9Hm9zXd2aJyDAmzGh0	https://api.spotify.com/v1/audio-analysis/0hBo9Hm9zXd2aJyDAmzGh0	261067	4	0hBo9Hm9zXd2aJyDAmzGh0	NA	1986	2001
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	0TaT50ZZxT4ytZxuqkE3A9	NA	Why Can't This Be Love	69	NA	NA	NA	NA	NA	NA			NA	NA		5150	1986-03-24	NA	9	NA	NA	NA	NA	NA	NA	0.531	0.626	0	-13.371	1	0.0452	0.0606	0	0.0767	0.746	88.236	audio_features	spotify:track:0TaT50ZZxT4ytZxuqkE3A9	https://api.spotify.com/v1/tracks/0TaT50ZZxT4ytZxuqkE3A9	https://api.spotify.com/v1/audio-analysis/0TaT50ZZxT4ytZxuqkE3A9	227693	4	0TaT50ZZxT4ytZxuqkE3A9	NA	1986	1986
popular	2017-07-19T17:32:27Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	4ae0AmiDt3o18FvSmQOOYc	NA	Silent Running	47	NA	NA	NA	NA	NA	NA			NA	NA		Mike + The Mechanics	1985-10-05	NA	9	NA	NA	NA	NA	NA	NA	0.511	0.447	2	-13.24	0	0.0314	0.361	2.51e-4	0.131	0.348	130.989	audio_features	spotify:track:4ae0AmiDt3o18FvSmQOOYc	https://api.spotify.com/v1/tracks/4ae0AmiDt3o18FvSmQOOYc	https://api.spotify.com/v1/audio-analysis/4ae0AmiDt3o18FvSmQOOYc	373933	4	4ae0AmiDt3o18FvSmQOOYc	NA	1986	1985
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	7JZpBocBwKDhQsbQWtMFv2	NA	Typical Male	36	NA	NA	NA	NA	NA	NA			NA	NA		All The Best	2004-11-01	NA	33	NA	NA	NA	NA	NA	NA	0.758	0.852	1	-4.45	0	0.0418	0.0302	0.0187	0.0492	0.804	106.007	audio_features	spotify:track:7JZpBocBwKDhQsbQWtMFv2	https://api.spotify.com/v1/tracks/7JZpBocBwKDhQsbQWtMFv2	https://api.spotify.com/v1/audio-analysis/7JZpBocBwKDhQsbQWtMFv2	257427	4	7JZpBocBwKDhQsbQWtMFv2	NA	1986	2004
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	4oE8zFdponjE1mtTi4geXA	NA	Small Town	0	NA	NA	NA	NA	NA	NA			NA	NA		Words & Music: John Mellencamp's Greatest Hits	2004-01-01	NA	37	NA	NA	NA	NA	NA	NA	0.663	0.904	11	-2.656	1	0.033	0.182	0.00523	0.354	0.695	123.155	audio_features	spotify:track:4oE8zFdponjE1mtTi4geXA	https://api.spotify.com/v1/tracks/4oE8zFdponjE1mtTi4geXA	https://api.spotify.com/v1/audio-analysis/4oE8zFdponjE1mtTi4geXA	221440	4	4oE8zFdponjE1mtTi4geXA	NA	1986	2004
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	7Jdho08Mesu8UmheGNICJ6	NA	Tarzan Boy	0	NA	NA	NA	NA	NA	NA			NA	NA		so80s (So Eighties) - Pres. By Blank & Jones	2010-03-12	NA	21	NA	NA	NA	NA	NA	NA	0.676	0.838	5	-4.611	1	0.0251	0.131	0.0074	0.184	0.773	106.896	audio_features	spotify:track:7Jdho08Mesu8UmheGNICJ6	https://api.spotify.com/v1/tracks/7Jdho08Mesu8UmheGNICJ6	https://api.spotify.com/v1/audio-analysis/7Jdho08Mesu8UmheGNICJ6	372001	4	7Jdho08Mesu8UmheGNICJ6	NA	1986	2010
popular	2017-07-19T17:14:37Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	1VKXBgsRK7lWDSVbfANlf3	NA	All I Need Is a Miracle	53	NA	NA	NA	NA	NA	NA			NA	NA		Mike + The Mechanics	1985-10-05	NA	9	NA	NA	NA	NA	NA	NA	0.602	0.774	0	-13.083	1	0.0338	0.0312	5.68e-5	0.0497	0.971	135.125	audio_features	spotify:track:1VKXBgsRK7lWDSVbfANlf3	https://api.spotify.com/v1/tracks/1VKXBgsRK7lWDSVbfANlf3	https://api.spotify.com/v1/audio-analysis/1VKXBgsRK7lWDSVbfANlf3	252427	4	1VKXBgsRK7lWDSVbfANlf3	NA	1986	1985
popular	2019-07-03T12:27:07Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	0x5T32khKAbro9bHapjoRL	NA	Sweet Freedom - Live	33	NA	NA	NA	NA	NA	NA			NA	NA		Live on Soundstage	2018-01-12	NA	13	NA	NA	NA	NA	NA	NA	0.568	0.751	5	-9.672	0	0.0804	0.0462	2.27e-4	0.991	0.657	116.979	audio_features	spotify:track:0x5T32khKAbro9bHapjoRL	https://api.spotify.com/v1/tracks/0x5T32khKAbro9bHapjoRL	https://api.spotify.com/v1/audio-analysis/0x5T32khKAbro9bHapjoRL	323760	4	0x5T32khKAbro9bHapjoRL	NA	1986	2018
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	7azOuDeJGbxt5mvq3GQHXp	NA	True Blue	61	NA	NA	NA	NA	NA	NA			NA	NA		True Blue	1986-06-30	NA	11	NA	NA	NA	NA	NA	NA	0.798	0.909	11	-4.258	1	0.045	0.231	0	0.0502	0.866	117.947	audio_features	spotify:track:7azOuDeJGbxt5mvq3GQHXp	https://api.spotify.com/v1/tracks/7azOuDeJGbxt5mvq3GQHXp	https://api.spotify.com/v1/audio-analysis/7azOuDeJGbxt5mvq3GQHXp	257467	4	7azOuDeJGbxt5mvq3GQHXp	NA	1986	1986
popular	2017-07-19T17:33:20Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6G2ruyUGGbhx8VxcXxRp8x	NA	Rumors	0	NA	NA	NA	NA	NA	NA			NA	NA		Late Night Tales Presents Automatic Soul (Selected and Mixed by Groove Armada's Tom Findlay)	2014-11-03	NA	12	NA	NA	NA	NA	NA	NA	0.873	0.754	8	-6.286	1	0.0496	0.0377	0	0.053	0.556	106.33	audio_features	spotify:track:6G2ruyUGGbhx8VxcXxRp8x	https://api.spotify.com/v1/tracks/6G2ruyUGGbhx8VxcXxRp8x	https://api.spotify.com/v1/audio-analysis/6G2ruyUGGbhx8VxcXxRp8x	288554	4	6G2ruyUGGbhx8VxcXxRp8x	NA	1986	2014
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	4m3OS54KWywYhP7WD7z1cg	NA	Life in a Northern Town	57	NA	NA	NA	NA	NA	NA			NA	NA		The Dream Academy	1985	NA	10	NA	NA	NA	NA	NA	NA	0.563	0.476	4	-13.342	1	0.0329	0.265	0	0.494	0.432	121.67	audio_features	spotify:track:4m3OS54KWywYhP7WD7z1cg	https://api.spotify.com/v1/tracks/4m3OS54KWywYhP7WD7z1cg	https://api.spotify.com/v1/audio-analysis/4m3OS54KWywYhP7WD7z1cg	259293	4	4m3OS54KWywYhP7WD7z1cg	NA	1986	1985
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5AM6VOkN7ficA2O04f5JG1	NA	Bad Boy	50	NA	NA	NA	NA	NA	NA			NA	NA		Primitive Love	1985-08-13	NA	10	NA	NA	NA	NA	NA	NA	0.627	0.455	0	-16.185	0	0.0806	0.0475	0.0543	0.0432	0.858	181.498	audio_features	spotify:track:5AM6VOkN7ficA2O04f5JG1	https://api.spotify.com/v1/tracks/5AM6VOkN7ficA2O04f5JG1	https://api.spotify.com/v1/audio-analysis/5AM6VOkN7ficA2O04f5JG1	235507	4	5AM6VOkN7ficA2O04f5JG1	NA	1986	1985
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	1ESuT2y9AKu1zMdxq47qW5	NA	Sleeping Bag	51	NA	NA	NA	NA	NA	NA			NA	NA		Afterburner	1985-10-28	NA	10	NA	NA	NA	NA	NA	NA	0.62	0.688	7	-12.892	1	0.0435	0.00181	0.00482	0.0464	0.793	112.122	audio_features	spotify:track:1ESuT2y9AKu1zMdxq47qW5	https://api.spotify.com/v1/tracks/1ESuT2y9AKu1zMdxq47qW5	https://api.spotify.com/v1/audio-analysis/1ESuT2y9AKu1zMdxq47qW5	242333	4	1ESuT2y9AKu1zMdxq47qW5	NA	1986	1985
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5SIYaNaet1KMzNsPJXhUUV	NA	Tonight She Comes	46	NA	NA	NA	NA	NA	NA			NA	NA		Complete Greatest Hits	2002-02-19	NA	20	NA	NA	NA	NA	NA	NA	0.655	0.837	5	-7.984	1	0.0264	0.053	0.0137	0.104	0.928	141.68	audio_features	spotify:track:5SIYaNaet1KMzNsPJXhUUV	https://api.spotify.com/v1/tracks/5SIYaNaet1KMzNsPJXhUUV	https://api.spotify.com/v1/audio-analysis/5SIYaNaet1KMzNsPJXhUUV	236733	4	5SIYaNaet1KMzNsPJXhUUV	NA	1986	2002
popular	2017-07-19T20:46:23Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	184p36UID9MAt8677jFpjP	NA	Love Touch (Theme from Legal Eagles)	20	NA	NA	NA	NA	NA	NA			NA	NA		Rod Stewart / Every Beat of My Heart (Expanded Edition)	1986	NA	16	NA	NA	NA	NA	NA	NA	0.494	0.762	4	-13.15	1	0.0448	0.0381	2.33e-5	0.0475	0.831	179.009	audio_features	spotify:track:184p36UID9MAt8677jFpjP	https://api.spotify.com/v1/tracks/184p36UID9MAt8677jFpjP	https://api.spotify.com/v1/audio-analysis/184p36UID9MAt8677jFpjP	243933	4	184p36UID9MAt8677jFpjP	NA	1986	1986
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5R6ol4f8WCUCWNrB7Ymf99	NA	A Love Bizarre	46	NA	NA	NA	NA	NA	NA			NA	NA		Romance 1600	1985	NA	8	NA	NA	NA	NA	NA	NA	0.768	0.612	1	-13.381	1	0.0454	0.0217	0.0239	0.0513	0.878	113.798	audio_features	spotify:track:5R6ol4f8WCUCWNrB7Ymf99	https://api.spotify.com/v1/tracks/5R6ol4f8WCUCWNrB7Ymf99	https://api.spotify.com/v1/audio-analysis/5R6ol4f8WCUCWNrB7Ymf99	738053	4	5R6ol4f8WCUCWNrB7Ymf99	NA	1986	1985
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6Tl40NMUnrFqhQssrW0TYB	NA	Throwing It All Away	43	NA	NA	NA	NA	NA	NA			NA	NA		Invisible Touch	1986-06-09	NA	8	NA	NA	NA	NA	NA	NA	0.623	0.56	6	-7.085	1	0.0247	0.509	0.00264	0.0736	0.386	84.045	audio_features	spotify:track:6Tl40NMUnrFqhQssrW0TYB	https://api.spotify.com/v1/tracks/6Tl40NMUnrFqhQssrW0TYB	https://api.spotify.com/v1/audio-analysis/6Tl40NMUnrFqhQssrW0TYB	230533	4	6Tl40NMUnrFqhQssrW0TYB	NA	1986	1986
popular	2019-07-03T12:23:40Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	7yGLEIQm7H3cpCDgKn86a3	NA	Baby Love	0	NA	NA	NA	NA	NA	NA			NA	NA		Curiosity	1986-01-01	NA	9	NA	NA	NA	NA	NA	NA	0.783	0.515	2	-13.492	1	0.032	0.011	7.23e-5	0.0877	0.951	115.087	audio_features	spotify:track:7yGLEIQm7H3cpCDgKn86a3	https://api.spotify.com/v1/tracks/7yGLEIQm7H3cpCDgKn86a3	https://api.spotify.com/v1/audio-analysis/7yGLEIQm7H3cpCDgKn86a3	248173	4	7yGLEIQm7H3cpCDgKn86a3	NA	1986	1986
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	638poNnWFgzt7UJBQ5SWtM	NA	Election Day - 2010 Remaster	37	NA	NA	NA	NA	NA	NA			NA	NA		So Red The Rose	1985	NA	29	NA	NA	NA	NA	NA	NA	0.716	0.634	2	-9.332	1	0.0315	5.57e-4	7.29e-5	0.249	0.348	110.789	audio_features	spotify:track:638poNnWFgzt7UJBQ5SWtM	https://api.spotify.com/v1/tracks/638poNnWFgzt7UJBQ5SWtM	https://api.spotify.com/v1/audio-analysis/638poNnWFgzt7UJBQ5SWtM	329107	4	638poNnWFgzt7UJBQ5SWtM	NA	1986	1985
popular	2017-07-19T20:53:41Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	3G0ENKW9vzV0SuYKaWFflI	NA	Nikita	70	NA	NA	NA	NA	NA	NA			NA	NA		Ice On Fire	1985-11-07	NA	14	NA	NA	NA	NA	NA	NA	0.632	0.656	7	-9.29	1	0.0277	0.123	2.64e-4	0.0735	0.752	86.605	audio_features	spotify:track:3G0ENKW9vzV0SuYKaWFflI	https://api.spotify.com/v1/tracks/3G0ENKW9vzV0SuYKaWFflI	https://api.spotify.com/v1/audio-analysis/3G0ENKW9vzV0SuYKaWFflI	343240	4	3G0ENKW9vzV0SuYKaWFflI	NA	1986	1985
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	2o1dXMSuM4p6SsI2RREUL6	NA	Take Me Home	0	NA	NA	NA	NA	NA	NA			NA	NA		No Jacket Required	1985-04-17	NA	11	NA	NA	NA	NA	NA	NA	0.612	0.557	8	-16.531	1	0.0434	0.412	0.0817	0.0649	0.6	118.787	audio_features	spotify:track:2o1dXMSuM4p6SsI2RREUL6	https://api.spotify.com/v1/tracks/2o1dXMSuM4p6SsI2RREUL6	https://api.spotify.com/v1/audio-analysis/2o1dXMSuM4p6SsI2RREUL6	353200	4	2o1dXMSuM4p6SsI2RREUL6	NA	1986	1985
popular	2017-07-19T20:54:44Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6qUEOWqOzu1rLPUPQ1ECpx	NA	Walk This Way (feat. Aerosmith)	71	NA	NA	NA	NA	NA	NA			NA	NA		Raising Hell	1986-05-15	NA	12	NA	NA	NA	NA	NA	NA	0.761	0.711	9	-7.989	1	0.0604	0.0174	1.01e-4	0.0652	0.947	105.448	audio_features	spotify:track:6qUEOWqOzu1rLPUPQ1ECpx	https://api.spotify.com/v1/tracks/6qUEOWqOzu1rLPUPQ1ECpx	https://api.spotify.com/v1/audio-analysis/6qUEOWqOzu1rLPUPQ1ECpx	310387	4	6qUEOWqOzu1rLPUPQ1ECpx	NA	1986	1986
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6b8pYhpXu2pHHvRZW3FBXp	NA	Sweet Love	0	NA	NA	NA	NA	NA	NA			NA	NA		Rhino Hi-Five: Anita Baker	2007-08-28	NA	5	NA	NA	NA	NA	NA	NA	0.352	0.672	10	-7.732	0	0.0276	0.412	0	0.0551	0.666	175.244	audio_features	spotify:track:6b8pYhpXu2pHHvRZW3FBXp	https://api.spotify.com/v1/tracks/6b8pYhpXu2pHHvRZW3FBXp	https://api.spotify.com/v1/audio-analysis/6b8pYhpXu2pHHvRZW3FBXp	264080	4	6b8pYhpXu2pHHvRZW3FBXp	NA	1986	2007
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	1I5PbTAcWMqV66XR8B2vzK	NA	Your Wildest Dreams	29	NA	NA	NA	NA	NA	NA			NA	NA		20th Century Masters: The Millennium Collection: Best Of The Moody Blues	2000-01-01	NA	11	NA	NA	NA	NA	NA	NA	0.541	0.683	7	-12.411	1	0.0397	0.307	0.0347	0.322	0.665	141.373	audio_features	spotify:track:1I5PbTAcWMqV66XR8B2vzK	https://api.spotify.com/v1/tracks/1I5PbTAcWMqV66XR8B2vzK	https://api.spotify.com/v1/audio-analysis/1I5PbTAcWMqV66XR8B2vzK	291573	4	1I5PbTAcWMqV66XR8B2vzK	NA	1986	2000
popular	2017-07-19T17:35:08Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5dI3tYiO7tqM9bWb0gXNIS	NA	Spies Like Us (From ""Spies Like Us"")	0	NA	NA	NA	NA	NA	NA			NA	NA		The Best Songs from Great Spy and Espionage Movies	2014-04-04	NA	20	NA	NA	NA	NA	NA	NA	0.584	0.872	0	-8.586	1	0.0494	0.578	0	0.36	0.647	96.759	audio_features	spotify:track:5dI3tYiO7tqM9bWb0gXNIS	https://api.spotify.com/v1/tracks/5dI3tYiO7tqM9bWb0gXNIS	https://api.spotify.com/v1/audio-analysis/5dI3tYiO7tqM9bWb0gXNIS	281000	4	5dI3tYiO7tqM9bWb0gXNIS	NA	1986	2014
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	63Ql2zSLiBryLRPihaUToK	NA	Object of My Desire	49	NA	NA	NA	NA	NA	NA			NA	NA		Restless	1985	NA	8	NA	NA	NA	NA	NA	NA	0.78	0.695	5	-10.906	0	0.053900000000000003	0.0412	0.0036	0.0345	0.887	116.122	audio_features	spotify:track:63Ql2zSLiBryLRPihaUToK	https://api.spotify.com/v1/tracks/63Ql2zSLiBryLRPihaUToK	https://api.spotify.com/v1/audio-analysis/63Ql2zSLiBryLRPihaUToK	306453	4	63Ql2zSLiBryLRPihaUToK	NA	1986	1985
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	7kZZ2Hmkg1zfwrQLsmypNE	NA	Dreamtime	38	NA	NA	NA	NA	NA	NA			NA	NA		Three Hearts In The Happy Ending Machine	1986	NA	10	NA	NA	NA	NA	NA	NA	0.617	0.773	7	-10.03	1	0.0323	0.0333	1.46e-6	0.0994	0.794	121.675	audio_features	spotify:track:7kZZ2Hmkg1zfwrQLsmypNE	https://api.spotify.com/v1/tracks/7kZZ2Hmkg1zfwrQLsmypNE	https://api.spotify.com/v1/audio-analysis/7kZZ2Hmkg1zfwrQLsmypNE	285093	4	7kZZ2Hmkg1zfwrQLsmypNE	NA	1986	1986
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	0rEFyT5IzHweiULf6QZXmz	NA	Tender Love	0	NA	NA	NA	NA	NA	NA			NA	NA		Chillin'	2005-02-08	NA	8	NA	NA	NA	NA	NA	NA	0.34	0.336	8	-7.288	1	0.0289	0.765	1.14e-4	0.126	0.0932	142.631	audio_features	spotify:track:0rEFyT5IzHweiULf6QZXmz	https://api.spotify.com/v1/tracks/0rEFyT5IzHweiULf6QZXmz	https://api.spotify.com/v1/audio-analysis/0rEFyT5IzHweiULf6QZXmz	234053	4	0rEFyT5IzHweiULf6QZXmz	NA	1986	2005
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	7sRe0zpDlI1e2qSQsesrP7	NA	King For A Day	0	NA	NA	NA	NA	NA	NA			NA	NA		The Best of Thompson Twins Greatest Mixes	1988	NA	10	NA	NA	NA	NA	NA	NA	0.721	0.624	4	-12.672	1	0.0301	0.112	1.95e-4	0.305	0.749	108.769	audio_features	spotify:track:7sRe0zpDlI1e2qSQsesrP7	https://api.spotify.com/v1/tracks/7sRe0zpDlI1e2qSQsesrP7	https://api.spotify.com/v1/audio-analysis/7sRe0zpDlI1e2qSQsesrP7	359373	4	7sRe0zpDlI1e2qSQsesrP7	NA	1986	1988
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6nbi2AJ9hAi2SE8jH6mRKV	NA	Love Will Conquer All	47	NA	NA	NA	NA	NA	NA			NA	NA		Dancing On The Ceiling (Expanded Edition)	1986	NA	13	NA	NA	NA	NA	NA	NA	0.79	0.443	2	-10.078	0	0.026	0.169	1.68e-6	0.272	0.646	98.043	audio_features	spotify:track:6nbi2AJ9hAi2SE8jH6mRKV	https://api.spotify.com/v1/tracks/6nbi2AJ9hAi2SE8jH6mRKV	https://api.spotify.com/v1/audio-analysis/6nbi2AJ9hAi2SE8jH6mRKV	340987	4	6nbi2AJ9hAi2SE8jH6mRKV	NA	1986	1986
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6khoye7kysa6cLGY0AO9dO	NA	A Different Corner	56	NA	NA	NA	NA	NA	NA			NA	NA		Ladies And Gentlemen... The Best Of George Michael	1998-11-09	NA	29	NA	NA	NA	NA	NA	NA	0.263	0.286	6	-10.34	1	0.0335	0.857	0.00898	0.105	0.151	99.001	audio_features	spotify:track:6khoye7kysa6cLGY0AO9dO	https://api.spotify.com/v1/tracks/6khoye7kysa6cLGY0AO9dO	https://api.spotify.com/v1/audio-analysis/6khoye7kysa6cLGY0AO9dO	243533	4	6khoye7kysa6cLGY0AO9dO	NA	1986	1998
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5znvWlBhxexKAXREWUIaVv	NA	I'll Be Over You	0	NA	NA	NA	NA	NA	NA			NA	NA		The Essential Toto	1978	NA	14	NA	NA	NA	NA	NA	NA	0.525	0.491	10	-8.557	1	0.0253	0.0221	0	0.251	0.393	82.213	audio_features	spotify:track:5znvWlBhxexKAXREWUIaVv	https://api.spotify.com/v1/tracks/5znvWlBhxexKAXREWUIaVv	https://api.spotify.com/v1/audio-analysis/5znvWlBhxexKAXREWUIaVv	229733	4	5znvWlBhxexKAXREWUIaVv	NA	1986	1978
popular	2017-07-12T12:21:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	3WYRmLgReRFwvkd8wG9xMi	NA	Go Home	0	NA	NA	NA	NA	NA	NA			NA	NA		At The Close Of A Century	1999-11-23	NA	70	NA	NA	NA	NA	NA	NA	0.769	0.6	7	-12.148	0	0.0355	0.171	4.24e-5	0.0838	0.839	119.248	audio_features	spotify:track:3WYRmLgReRFwvkd8wG9xMi	https://api.spotify.com/v1/tracks/3WYRmLgReRFwvkd8wG9xMi	https://api.spotify.com/v1/audio-analysis/3WYRmLgReRFwvkd8wG9xMi	319067	4	3WYRmLgReRFwvkd8wG9xMi	NA	1986	1999
popular	2017-07-12T12:19:59Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	1Jwc3ODLQxtbnS8M9TflSP	NA	Walk Like an Egyptian	65	NA	NA	NA	NA	NA	NA			NA	NA		The Essential Bangles	2004	NA	15	NA	NA	NA	NA	NA	NA	0.724	0.891	11	-7.818	1	0.0995	0.00344	4.72e-5	0.3	0.818	103.022	audio_features	spotify:track:1Jwc3ODLQxtbnS8M9TflSP	https://api.spotify.com/v1/tracks/1Jwc3ODLQxtbnS8M9TflSP	https://api.spotify.com/v1/audio-analysis/1Jwc3ODLQxtbnS8M9TflSP	204707	4	1Jwc3ODLQxtbnS8M9TflSP	NA	1987	2004
popular	2017-07-12T12:19:59Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	54b8qPFqYqIndfdxiLApea	NA	Alone	77	NA	NA	NA	NA	NA	NA			NA	NA		Bad Animals	1987-06-06	NA	10	NA	NA	NA	NA	NA	NA	0.418	0.452	1	-13.099	1	0.0356	0.638	2.6e-4	0.0959	0.168	175.088	audio_features	spotify:track:54b8qPFqYqIndfdxiLApea	https://api.spotify.com/v1/tracks/54b8qPFqYqIndfdxiLApea	https://api.spotify.com/v1/audio-analysis/54b8qPFqYqIndfdxiLApea	218733	4	54b8qPFqYqIndfdxiLApea	NA	1987	1987
popular	2017-07-12T12:19:59Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6AyURVQJn9o8qwiYvE37nG	NA	Shake You Down	0	NA	NA	NA	NA	NA	NA			NA	NA		Shake You Down	1987-02-03	NA	8	NA	NA	NA	NA	NA	NA	0.783	0.391	11	-13.154	0	0.0283	0.5	0	0.3	0.807	94.949	audio_features	spotify:track:6AyURVQJn9o8qwiYvE37nG	https://api.spotify.com/v1/tracks/6AyURVQJn9o8qwiYvE37nG	https://api.spotify.com/v1/audio-analysis/6AyURVQJn9o8qwiYvE37nG	244373	4	6AyURVQJn9o8qwiYvE37nG	NA	1987	1987
popular	2017-07-12T12:19:59Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	2k1np6GRFvKjgjYfo2g39B	NA	I Wanna Dance with Somebody (Who Loves Me)	0	NA	NA	NA	NA	NA	NA			NA	NA		Whitney	1987-06-02	NA	11	NA	NA	NA	NA	NA	NA	0.709	0.824	1	-8.824	1	0.0453	0.207	3.07e-4	0.0888	0.867	118.814	audio_features	spotify:track:2k1np6GRFvKjgjYfo2g39B	https://api.spotify.com/v1/tracks/2k1np6GRFvKjgjYfo2g39B	https://api.spotify.com/v1/audio-analysis/2k1np6GRFvKjgjYfo2g39B	291293	4	2k1np6GRFvKjgjYfo2g39B	NA	1987	1987
popular	2017-07-12T12:19:59Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	2vEQ9zBiwbAVXzS2SOxodY	NA	Nothing's Gonna Stop Us Now	0	NA	NA	NA	NA	NA	NA			NA	NA		No Protection	1987	NA	11	NA	NA	NA	NA	NA	NA	0.643	0.801	6	-4.921	1	0.0228	0.0298	0	0.0719	0.534	95.988	audio_features	spotify:track:2vEQ9zBiwbAVXzS2SOxodY	https://api.spotify.com/v1/tracks/2vEQ9zBiwbAVXzS2SOxodY	https://api.spotify.com/v1/audio-analysis/2vEQ9zBiwbAVXzS2SOxodY	270333	4	2vEQ9zBiwbAVXzS2SOxodY	NA	1987	1987
popular	2017-07-12T12:19:59Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6Ce9ItNCpk2PkAMq5v6EEV	NA	C’est la vie	36	NA	NA	NA	NA	NA	NA			NA	NA		The Best Of Robbie Neville	1998	NA	10	NA	NA	NA	NA	NA	NA	0.729	0.798	7	-12.868	1	0.0552	0.533	3.2e-4	0.725	0.565	102.108	audio_features	spotify:track:6Ce9ItNCpk2PkAMq5v6EEV	https://api.spotify.com/v1/tracks/6Ce9ItNCpk2PkAMq5v6EEV	https://api.spotify.com/v1/audio-analysis/6Ce9ItNCpk2PkAMq5v6EEV	271667	4	6Ce9ItNCpk2PkAMq5v6EEV	NA	1987	1998
